alpha,sigma,epsilon,friction,reward_gap,convergence_time,policy_variance,pareto_inefficiency
0.4,0.6,0.75,0.7500000000000001,1.1411267926295598,1200.0,0.04295796900987625,1.035496360063553
0.4,0.6,1.0,0.8571428571428572,0.8679415653149287,1200.0,0.03757975995540619,0.5914042681455612
0.4,0.8,0.0,0.5714285714285715,1.3404672940572102,1200.0,0.05196484550833702,0.9110872050126394
0.4,0.8,0.25,0.7142857142857143,1.1606125603119533,1200.0,0.05021097511053085,1.154919038216273
0.4,0.8,0.5,0.8571428571428573,1.1941854119300843,1200.0,0.05126751959323883,0.9215626041094462
0.4,0.8,0.75,1.0000000000000002,1.1471432596445084,1200.0,0.05009903013706207,0.6574290583531062
0.4,0.8,1.0,1.142857142857143,1.3249755263328553,1200.0,0.04854653775691986,0.8359787205855052
0.4,1.0,0.0,0.7142857142857143,1.6537305374940237,1200.0,0.06770092993974686,0.9136210858821869
0.4,1.0,0.25,0.8928571428571429,1.6143974820772806,1200.0,0.05920872464776039,1.0699904263019562
0.4,1.0,0.5,1.0714285714285714,1.5592218061288199,1200.0,0.05869713053107262,0.6910448034604391
0.4,1.0,0.75,1.25,1.5290540277957916,1200.0,0.058556750416755676,0.8152142345905304
0.4,1.0,1.0,1.4285714285714286,1.468801286816597,1200.0,0.04475992172956467,1.2046705186367035
0.8,0.2,0.0,0.11111111111111112,0.47414952913920083,1200.0,0.06222518905997276,0.6650362258156141
0.8,0.2,0.25,0.1388888888888889,0.4047006156295538,1200.0,0.043441690504550934,0.7192771047353744
0.8,0.2,0.5,0.16666666666666669,0.37774125759800276,1200.0,0.03200305998325348,0.5567555883278449
0.8,0.2,0.75,0.19444444444444445,0.520102987686793,1200.0,0.0495360866189003,1.0285676529010137
0.8,0.2,1.0,0.22222222222222224,0.3311330640067657,1200.0,0.03589433804154396,0.5755990569790205
0.8,0.4,0.0,0.22222222222222224,1.0747727528214455,1200.0,0.052777308970689774,2.046769610544046
0.8,0.4,0.25,0.2777777777777778,0.8456013246128956,1200.0,0.0511857233941555,1.6188327382008234
0.8,0.4,0.5,0.33333333333333337,1.0179080987970035,1200.0,0.058377448469400406,1.7580840791265169
0.8,0.4,0.75,0.3888888888888889,0.8048085163036982,1200.0,0.04520411416888237,1.3637600218256314
0.8,0.4,1.0,0.4444444444444445,0.953900363544623,1200.0,0.055854618549346924,1.7405550946791968
0.8,0.6,0.0,0.3333333333333333,1.050020236770312,1193.3333333333333,0.05463156849145889,1.3970061868429184
